LEVEL_01_CODE,LEVEL_01_NAME,LEVEL_02_CODE,LEVEL_02_NAME,LEVEL_03_CODE,LEVEL_03_NAME,LEVEL_04_CODE,LEVEL_04_NAME,LEVEL_05_CODE,LEVEL_05_NAME,LEVEL_06_CODE,LEVEL_06_NAME,LEVEL_TEN_GOC_CODE,LEVEL_TEN_GOC_NAME,LEVEL_TEN_GOC_COLOR,LEVEL_TT_CODE,LEVEL_TT_NAME,LEVEL_TT_COLOR,LEVEL_KHOI_CODE,LEVEL_KHOI_NAME,LEVEL_KHOI_COLOR
1,BIDV_REGION,50,HOI SO CHINH,10000,HOI SO CHINH_L3,1000,HSC,71,TT CNTT,7199,PHONG MISSING_TRUNG TAM CNTT,99,UNALLOCABLE,#B39EB5,99,UNALLOCABLE,#B39EB5,19,KHOI BO PHAN CHUNG,#CFCFC4
1,BIDV_REGION,50,HOI SO CHINH,10000,HOI SO CHINH_L3,1000,HSC,71,TT CNTT,117000071000,TRUNG TAM CNTT,71000,TRUNG TAM CNTT,#B39EB5,0,TRUNG TAM AO,#77DD77,17,KHOI HO TRO,#CBF3D2
1,BIDV_REGION,50,HOI SO CHINH,10000,HOI SO CHINH_L3,1000,HSC,71,TT CNTT,117000071764,BO PHAN TRUNG TAP CHUYEN TRACH DU AN_TT CNTT,71764,TRUNG TAM CNTT,#B39EB5,0,TRUNG TAM AO,#77DD77,17,KHOI HO TRO,#CBF3D2
1,BIDV_REGION,50,HOI SO CHINH,10000,HOI SO CHINH_L3,1000,HSC,71,TT CNTT,117200071000,TRUNG TAM CNTT_200,71000,TRUNG TAM CNTT,#B39EB5,200,TRUNG TAM HO TRO SAN PHAM,#B39EB5,17,KHOI HO TRO,#CBF3D2
1,BIDV_REGION,50,HOI SO CHINH,10000,HOI SO CHINH_L3,1000,HSC,71,TT CNTT,117400071000,TRUNG TAM CNTT_400,71000,TRUNG TAM CNTT,#B39EB5,400,TRUNG TAM DICH VU NOI BO,#B39EB5,17,KHOI HO TRO,#CBF3D2
1,BIDV_REGION,50,HOI SO CHINH,10000,HOI SO CHINH_L3,1000,HSC,71,TT CNTT,117400071751,PHONG VAN HANH THEO DOI HO TRO_TT CNTT,71751,TRUNG TAM CNTT,#B39EB5,400,TRUNG TAM DICH VU NOI BO,#B39EB5,17,KHOI HO TRO,#CBF3D2
1,BIDV_REGION,50,HOI SO CHINH,10000,HOI SO CHINH_L3,1000,HSC,71,TT CNTT,117400071752,PHONG QUAN TRI UNG DUNG_TT CNTT,71752,TRUNG TAM CNTT,#B39EB5,400,TRUNG TAM DICH VU NOI BO,#B39EB5,17,KHOI HO TRO,#CBF3D2
1,BIDV_REGION,50,HOI SO CHINH,10000,HOI SO CHINH_L3,1000,HSC,71,TT CNTT,117400071753,PHONG QUAN TRI HE THONG_TT CNTT,71753,TRUNG TAM CNTT,#B39EB5,400,TRUNG TAM DICH VU NOI BO,#B39EB5,17,KHOI HO TRO,#CBF3D2
1,BIDV_REGION,50,HOI SO CHINH,10000,HOI SO CHINH_L3,1000,HSC,71,TT CNTT,117400071754,PHONG QUAN TRI RUI RO HOAT DONG_TT CNTT,71754,TRUNG TAM CNTT,#B39EB5,400,TRUNG TAM DICH VU NOI BO,#B39EB5,17,KHOI HO TRO,#CBF3D2
1,BIDV_REGION,50,HOI SO CHINH,10000,HOI SO CHINH_L3,1000,HSC,71,TT CNTT,117400071757,PHONG QUAN LY VA PHAT TRIEN HE THONG_TT CNTT,71757,TRUNG TAM CNTT,#B39EB5,400,TRUNG TAM DICH VU NOI BO,#B39EB5,17,KHOI HO TRO,#CBF3D2
1,BIDV_REGION,50,HOI SO CHINH,10000,HOI SO CHINH_L3,1000,HSC,71,TT CNTT,117400071758,PHONG KE TOAN TAI VU_TT CNTT,71758,TRUNG TAM CNTT,#B39EB5,400,TRUNG TAM DICH VU NOI BO,#B39EB5,17,KHOI HO TRO,#CBF3D2
1,BIDV_REGION,50,HOI SO CHINH,10000,HOI SO CHINH_L3,1000,HSC,71,TT CNTT,117400071759,PHONG CNTT KHU VUC MIEN TRUNG_TT CNTT,71759,TRUNG TAM CNTT,#B39EB5,400,TRUNG TAM DICH VU NOI BO,#B39EB5,17,KHOI HO TRO,#CBF3D2
1,BIDV_REGION,50,HOI SO CHINH,10000,HOI SO CHINH_L3,1000,HSC,71,TT CNTT,117400071760,PHONG CNTT KHU VUC MIEN NAM_TT CNTT,71760,TRUNG TAM CNTT,#B39EB5,400,TRUNG TAM DICH VU NOI BO,#B39EB5,17,KHOI HO TRO,#CBF3D2
1,BIDV_REGION,50,HOI SO CHINH,10000,HOI SO CHINH_L3,1000,HSC,71,TT CNTT,117400071761,PHONG HANH CHINH QUAN TRI_TT CNTT,71761,TRUNG TAM CNTT,#B39EB5,400,TRUNG TAM DICH VU NOI BO,#B39EB5,17,KHOI HO TRO,#CBF3D2
1,BIDV_REGION,50,HOI SO CHINH,10000,HOI SO CHINH_L3,1000,HSC,71,TT CNTT,117400071764,BO PHAN TRUNG TAP CHUYEN TRACH DU AN_TT CNTT_400,71764,TRUNG TAM CNTT,#B39EB5,400,TRUNG TAM DICH VU NOI BO,#B39EB5,17,KHOI HO TRO,#CBF3D2
1,BIDV_REGION,50,HOI SO CHINH,10000,HOI SO CHINH_L3,1000,HSC,71,TT CNTT,117400071950,BAN GIAM DOC_TT CNTT,71950,TRUNG TAM CNTT,#B39EB5,400,TRUNG TAM DICH VU NOI BO,#B39EB5,17,KHOI HO TRO,#CBF3D2
1,BIDV_REGION,50,HOI SO CHINH,10000,HOI SO CHINH_L3,1000,HSC,71,TT CNTT,117400071999,TOAN NGANH_TT CNTT,71999,TRUNG TAM CNTT,#B39EB5,400,TRUNG TAM DICH VU NOI BO,#B39EB5,17,KHOI HO TRO,#CBF3D2
1,BIDV_REGION,50,HOI SO CHINH,10000,HOI SO CHINH_L3,1000,HSC,72,VIEN DAO TAO VA NGHIEN CUU,7299,PHONG MISSING_VIEN DAO TAO VA NGHIEN CUU,99,VIEN DTNC,#B39EB5,99,UNALLOCABLE,#B39EB5,19,KHOI BO PHAN CHUNG,#CFCFC4
1,BIDV_REGION,50,HOI SO CHINH,10000,HOI SO CHINH_L3,1000,HSC,72,VIEN DAO TAO VA NGHIEN CUU,117500072000,VIEN DAO TAO VA NGHIEN CUU_CHUNG,72000,VIEN DTNC,#B39EB5,500,TRUNG TAM QUAN LY CHUNG TOAN HANG,#B39EB5,17,KHOI HO TRO,#CBF3D2
1,BIDV_REGION,50,HOI SO CHINH,10000,HOI SO CHINH_L3,1000,HSC,72,VIEN DAO TAO VA NGHIEN CUU,117500072770,BAN GIAM DOC_VIEN DAO TAO VA NGHIEN CUU,72770,VIEN DTNC,#B39EB5,500,TRUNG TAM QUAN LY CHUNG TOAN HANG,#B39EB5,17,KHOI HO TRO,#CBF3D2
1,BIDV_REGION,50,HOI SO CHINH,10000,HOI SO CHINH_L3,1000,HSC,72,VIEN DAO TAO VA NGHIEN CUU,117500072771,PHONG KE HOACH DAO TAO_VIEN DAO TAO VA NGHIEN CUU,72771,VIEN DTNC,#B39EB5,500,TRUNG TAM QUAN LY CHUNG TOAN HANG,#B39EB5,17,KHOI HO TRO,#CBF3D2
1,BIDV_REGION,50,HOI SO CHINH,10000,HOI SO CHINH_L3,1000,HSC,72,VIEN DAO TAO VA NGHIEN CUU,117500072773,PHONG KHAO THI VA DANH GIA CHAT LUONG DAO TAO_VIEN DAO TAO VA NGHIEN CUU,72773,VIEN DTNC,#B39EB5,500,TRUNG TAM QUAN LY CHUNG TOAN HANG,#B39EB5,17,KHOI HO TRO,#CBF3D2
1,BIDV_REGION,50,HOI SO CHINH,10000,HOI SO CHINH_L3,1000,HSC,72,VIEN DAO TAO VA NGHIEN CUU,117500072774,PHONG  HOP TAC QUOC TE_VIEN DAO TAO VA NGHIEN CUU,72774,VIEN DTNC,#B39EB5,500,TRUNG TAM QUAN LY CHUNG TOAN HANG,#B39EB5,17,KHOI HO TRO,#CBF3D2
1,BIDV_REGION,50,HOI SO CHINH,10000,HOI SO CHINH_L3,1000,HSC,72,VIEN DAO TAO VA NGHIEN CUU,117500072775,PHONG QUAN LY KHOA HOC_VIEN DAO TAO VA NGHIEN CUU,72775,VIEN DTNC,#B39EB5,500,TRUNG TAM QUAN LY CHUNG TOAN HANG,#B39EB5,17,KHOI HO TRO,#CBF3D2
1,BIDV_REGION,50,HOI SO CHINH,10000,HOI SO CHINH_L3,1000,HSC,72,VIEN DAO TAO VA NGHIEN CUU,117500072776,PHONG ELEARNING_VIEN DAO TAO VA NGHIEN CUU,72776,VIEN DTNC,#B39EB5,500,TRUNG TAM QUAN LY CHUNG TOAN HANG,#B39EB5,17,KHOI HO TRO,#CBF3D2
1,BIDV_REGION,50,HOI SO CHINH,10000,HOI SO CHINH_L3,1000,HSC,72,VIEN DAO TAO VA NGHIEN CUU,117500072777,PHONG KE HOACH TAI CHINH_VIEN DAO TAO VA NGHIEN CUU,72777,VIEN DTNC,#B39EB5,500,TRUNG TAM QUAN LY CHUNG TOAN HANG,#B39EB5,17,KHOI HO TRO,#CBF3D2
1,BIDV_REGION,50,HOI SO CHINH,10000,HOI SO CHINH_L3,1000,HSC,72,VIEN DAO TAO VA NGHIEN CUU,117500072778,PHONG TO CHUC HANH CHINH_VIEN DAO TAO VA NGHIEN CUU,72778,VIEN DTNC,#B39EB5,500,TRUNG TAM QUAN LY CHUNG TOAN HANG,#B39EB5,17,KHOI HO TRO,#CBF3D2
1,BIDV_REGION,50,HOI SO CHINH,10000,HOI SO CHINH_L3,1000,HSC,72,VIEN DAO TAO VA NGHIEN CUU,117500072782,PHONG NGHIEN CUU KINH TE_VIEN DAO TAO VA NGHIEN CUU,72782,VIEN DTNC,#B39EB5,500,TRUNG TAM QUAN LY CHUNG TOAN HANG,#B39EB5,17,KHOI HO TRO,#CBF3D2
1,BIDV_REGION,50,HOI SO CHINH,10000,HOI SO CHINH_L3,1000,HSC,73,VAN PHONG DAI DIEN DA NANG,7399,PHONG MISSING_VAN PHONG DAI DIEN DA NANG,99,VAN PHONG DAI DIEN DA NANG,#B39EB5,99,UNALLOCABLE,#B39EB5,19,KHOI BO PHAN CHUNG,#CFCFC4
1,BIDV_REGION,50,HOI SO CHINH,10000,HOI SO CHINH_L3,1000,HSC,73,VAN PHONG DAI DIEN DA NANG,117500073000,VAN PHONG DAI DIEN DA NANG_CHUNG,73000,UNALLOCABLE,#B39EB5,500,TRUNG TAM QUAN LY CHUNG TOAN HANG,#B39EB5,17,KHOI HO TRO,#CBF3D2
1,BIDV_REGION,50,HOI SO CHINH,10000,HOI SO CHINH_L3,1000,HSC,73,VAN PHONG DAI DIEN DA NANG,117500073680,BAN KIEM TRA GIAM SAT (PHONG KIEM TRA 3)_VAN PHONG DAI DIEN DA NANG,73680,UNALLOCABLE,#B39EB5,500,TRUNG TAM QUAN LY CHUNG TOAN HANG,#B39EB5,17,KHOI HO TRO,#CBF3D2
1,BIDV_REGION,50,HOI SO CHINH,10000,HOI SO CHINH_L3,1000,HSC,73,VAN PHONG DAI DIEN DA NANG,117500073745,BAN GIAM DOC_VAN PHONG DAI DIEN DA NANG,73745,UNALLOCABLE,#B39EB5,500,TRUNG TAM QUAN LY CHUNG TOAN HANG,#B39EB5,17,KHOI HO TRO,#CBF3D2
1,BIDV_REGION,50,HOI SO CHINH,10000,HOI SO CHINH_L3,1000,HSC,73,VAN PHONG DAI DIEN DA NANG,117500073746,PHONG TO CHUC HANH CHINH_VAN PHONG DAI DIEN DA NANG,73746,UNALLOCABLE,#B39EB5,500,TRUNG TAM QUAN LY CHUNG TOAN HANG,#B39EB5,17,KHOI HO TRO,#CBF3D2
1,BIDV_REGION,50,HOI SO CHINH,10000,HOI SO CHINH_L3,1000,HSC,73,VAN PHONG DAI DIEN DA NANG,117500073747,PHONG KE TOAN_VAN PHONG DAI DIEN DA NANG,73747,UNALLOCABLE,#B39EB5,500,TRUNG TAM QUAN LY CHUNG TOAN HANG,#B39EB5,17,KHOI HO TRO,#CBF3D2
1,BIDV_REGION,50,HOI SO CHINH,10000,HOI SO CHINH_L3,1000,HSC,74,VAN PHONG DAI DIEN CAN THO,7499,PHONG MISSING_VAN PHONG DAI DIEN CAN THO,99,VAN PHONG DAI DIEN CAN THO,#B39EB5,99,UNALLOCABLE,#B39EB5,19,KHOI BO PHAN CHUNG,#CFCFC4
1,BIDV_REGION,50,HOI SO CHINH,10000,HOI SO CHINH_L3,1000,HSC,74,VAN PHONG DAI DIEN CAN THO,117500074000,VAN PHONG DAI DIEN CAN THO_CHUNG,74000,UNALLOCABLE,#B39EB5,500,TRUNG TAM QUAN LY CHUNG TOAN HANG,#B39EB5,17,KHOI HO TRO,#CBF3D2
1,BIDV_REGION,50,HOI SO CHINH,10000,HOI SO CHINH_L3,1000,HSC,131,VAN PHONG DAI DIEN HO CHI MINH,13199,PHONG MISSING_VAN PHONG DAI DIEN HO CHI MINH,99,VAN PHONG DAI DIEN HCM,#B39EB5,99,UNALLOCABLE,#B39EB5,19,KHOI BO PHAN CHUNG,#CFCFC4
1,BIDV_REGION,50,HOI SO CHINH,10000,HOI SO CHINH_L3,1000,HSC,131,VAN PHONG DAI DIEN HO CHI MINH,117500131000,BIDV VAN PHONG DAI DIEN HO CHI MINH,131000,VAN PHONG DAI DIEN HCM,#B39EB5,500,TRUNG TAM QUAN LY CHUNG TOAN HANG,#B39EB5,17,KHOI HO TRO,#CBF3D2
1,BIDV_REGION,50,HOI SO CHINH,10000,HOI SO CHINH_L3,1000,HSC,131,VAN PHONG DAI DIEN HO CHI MINH,117500131016,BAN KHACH HANG DOANH NGHIEP_VAN PHONG DAI DIEN HO CHI MINH,131016,VAN PHONG DAI DIEN HCM,#B39EB5,500,TRUNG TAM QUAN LY CHUNG TOAN HANG,#B39EB5,17,KHOI HO TRO,#CBF3D2
1,BIDV_REGION,50,HOI SO CHINH,10000,HOI SO CHINH_L3,1000,HSC,131,VAN PHONG DAI DIEN HO CHI MINH,117500131030,BAN KHACH HANG DOANH NGHIEP NUOC NGOAI_VAN PHONG DAI DIEN HO CHI MINH,131030,VAN PHONG DAI DIEN HCM,#B39EB5,500,TRUNG TAM QUAN LY CHUNG TOAN HANG,#B39EB5,17,KHOI HO TRO,#CBF3D2
1,BIDV_REGION,50,HOI SO CHINH,10000,HOI SO CHINH_L3,1000,HSC,131,VAN PHONG DAI DIEN HO CHI MINH,117500131140,TRUNG TAM THE MIEN NAM_VAN PHONG DAI DIEN HO CHI MINH,131140,VAN PHONG DAI DIEN HCM,#B39EB5,500,TRUNG TAM QUAN LY CHUNG TOAN HANG,#B39EB5,17,KHOI HO TRO,#CBF3D2
1,BIDV_REGION,50,HOI SO CHINH,10000,HOI SO CHINH_L3,1000,HSC,131,VAN PHONG DAI DIEN HO CHI MINH,117500131210,BAN KINH DOANH VON VA TIEN TE_VAN PHONG DAI DIEN HO CHI MINH,131210,VAN PHONG DAI DIEN HCM,#B39EB5,500,TRUNG TAM QUAN LY CHUNG TOAN HANG,#B39EB5,17,KHOI HO TRO,#CBF3D2
1,BIDV_REGION,50,HOI SO CHINH,10000,HOI SO CHINH_L3,1000,HSC,131,VAN PHONG DAI DIEN HO CHI MINH,117500131310,TRUNG TAM THAM DINH VA PHE DUYET_VAN PHONG DAI DIEN HO CHI MINH,131310,VAN PHONG DAI DIEN HCM,#B39EB5,500,TRUNG TAM QUAN LY CHUNG TOAN HANG,#B39EB5,17,KHOI HO TRO,#CBF3D2
1,BIDV_REGION,50,HOI SO CHINH,10000,HOI SO CHINH_L3,1000,HSC,131,VAN PHONG DAI DIEN HO CHI MINH,117500131340,TT XU LY NO_VAN PHONG DAI DIEN HO CHI MINH,131340,VAN PHONG DAI DIEN HCM,#B39EB5,500,TRUNG TAM QUAN LY CHUNG TOAN HANG,#B39EB5,17,KHOI HO TRO,#CBF3D2
1,BIDV_REGION,50,HOI SO CHINH,10000,HOI SO CHINH_L3,1000,HSC,131,VAN PHONG DAI DIEN HO CHI MINH,117500131410,TTTNTTTM PHIA NAM_VAN PHONG DAI DIEN HO CHI MINH,131410,VAN PHONG DAI DIEN HCM,#B39EB5,500,TRUNG TAM QUAN LY CHUNG TOAN HANG,#B39EB5,17,KHOI HO TRO,#CBF3D2
1,BIDV_REGION,50,HOI SO CHINH,10000,HOI SO CHINH_L3,1000,HSC,131,VAN PHONG DAI DIEN HO CHI MINH,117500131470,TT DICH VU KHO QUY PHIA NAM_VAN PHONG DAI DIEN HO CHI MINH,131470,VAN PHONG DAI DIEN HCM,#B39EB5,500,TRUNG TAM QUAN LY CHUNG TOAN HANG,#B39EB5,17,KHOI HO TRO,#CBF3D2
1,BIDV_REGION,50,HOI SO CHINH,10000,HOI SO CHINH_L3,1000,HSC,131,VAN PHONG DAI DIEN HO CHI MINH,117500131652,BAN QLCT PHIA NAM_VAN PHONG DAI DIEN HO CHI MINH,131652,VAN PHONG DAI DIEN HCM,#B39EB5,500,TRUNG TAM QUAN LY CHUNG TOAN HANG,#B39EB5,17,KHOI HO TRO,#CBF3D2
1,BIDV_REGION,50,HOI SO CHINH,10000,HOI SO CHINH_L3,1000,HSC,131,VAN PHONG DAI DIEN HO CHI MINH,117500131653,BAN QLCT DONG NAM BO_VAN PHONG DAI DIEN HO CHI MINH,131653,VAN PHONG DAI DIEN HCM,#B39EB5,500,TRUNG TAM QUAN LY CHUNG TOAN HANG,#B39EB5,17,KHOI HO TRO,#CBF3D2
1,BIDV_REGION,50,HOI SO CHINH,10000,HOI SO CHINH_L3,1000,HSC,131,VAN PHONG DAI DIEN HO CHI MINH,117500131680,BAN KIEM TRA GIAM SAT KHU VUC 4_VAN PHONG DAI DIEN HO CHI MINH,131680,VAN PHONG DAI DIEN HCM,#B39EB5,500,TRUNG TAM QUAN LY CHUNG TOAN HANG,#B39EB5,17,KHOI HO TRO,#CBF3D2
1,BIDV_REGION,50,HOI SO CHINH,10000,HOI SO CHINH_L3,1000,HSC,131,VAN PHONG DAI DIEN HO CHI MINH,117500131710,VAN PHONG DANG UY PHIA NAM_VAN PHONG DAI DIEN HO CHI MINH,131710,VAN PHONG DAI DIEN HCM,#B39EB5,500,TRUNG TAM QUAN LY CHUNG TOAN HANG,#B39EB5,17,KHOI HO TRO,#CBF3D2
1,BIDV_REGION,50,HOI SO CHINH,10000,HOI SO CHINH_L3,1000,HSC,131,VAN PHONG DAI DIEN HO CHI MINH,117500131720,VAN PHONG_VAN PHONG DAI DIEN HO CHI MINH,131720,VAN PHONG DAI DIEN HCM,#B39EB5,500,TRUNG TAM QUAN LY CHUNG TOAN HANG,#B39EB5,17,KHOI HO TRO,#CBF3D2
1,BIDV_REGION,50,HOI SO CHINH,10000,HOI SO CHINH_L3,1000,HSC,131,VAN PHONG DAI DIEN HO CHI MINH,117500131740,BAN DIEU HANH_VAN PHONG DAI DIEN HO CHI MINH,131740,VAN PHONG DAI DIEN HCM,#B39EB5,500,TRUNG TAM QUAN LY CHUNG TOAN HANG,#B39EB5,17,KHOI HO TRO,#CBF3D2
1,BIDV_REGION,50,HOI SO CHINH,10000,HOI SO CHINH_L3,1000,HSC,131,VAN PHONG DAI DIEN HO CHI MINH,117500131741,PHONG TO CHUC HANH CHINH_VAN PHONG DAI DIEN HO CHI MINH,131741,VAN PHONG DAI DIEN HCM,#B39EB5,500,TRUNG TAM QUAN LY CHUNG TOAN HANG,#B39EB5,17,KHOI HO TRO,#CBF3D2
1,BIDV_REGION,50,HOI SO CHINH,10000,HOI SO CHINH_L3,1000,HSC,131,VAN PHONG DAI DIEN HO CHI MINH,117500131742,PHONG KE TOAN_VAN PHONG DAI DIEN HO CHI MINH,131742,VAN PHONG DAI DIEN HCM,#B39EB5,500,TRUNG TAM QUAN LY CHUNG TOAN HANG,#B39EB5,17,KHOI HO TRO,#CBF3D2
1,BIDV_REGION,50,HOI SO CHINH,10000,HOI SO CHINH_L3,1000,HSC,131,VAN PHONG DAI DIEN HO CHI MINH,117500131760,TTCNTT - PHONG CNTT KHU VUC MIEN NAM_VAN PHONG DAI DIEN HO CHI MINH,131760,VAN PHONG DAI DIEN HCM,#B39EB5,500,TRUNG TAM QUAN LY CHUNG TOAN HANG,#B39EB5,17,KHOI HO TRO,#CBF3D2
1,BIDV_REGION,50,HOI SO CHINH,10000,HOI SO CHINH_L3,1000,HSC,990,TRUNG UONG,87899,PHONG MISSING_VPDD NGA,99,UNALLOCABLE,#B39EB5,99,UNALLOCABLE,#B39EB5,19,KHOI BO PHAN CHUNG,#CFCFC4
1,BIDV_REGION,50,HOI SO CHINH,10000,HOI SO CHINH_L3,1000,HSC,990,TRUNG UONG,99099,PHONG MISSING_HSC,99,UNALLOCABLE,#B39EB5,99,UNALLOCABLE,#B39EB5,19,KHOI BO PHAN CHUNG,#CFCFC4
1,BIDV_REGION,50,HOI SO CHINH,10000,HOI SO CHINH_L3,1000,HSC,990,TRUNG UONG,99199,PHONG MISSING_TRUNG TAM THE,99,UNALLOCABLE,#B39EB5,99,UNALLOCABLE,#B39EB5,19,KHOI BO PHAN CHUNG,#CFCFC4
1,BIDV_REGION,50,HOI SO CHINH,10000,HOI SO CHINH_L3,1000,HSC,990,TRUNG UONG,99899,PHONG MISSING_TRUNG TAM DVKQ PHIA NAM,99,UNALLOCABLE,#B39EB5,99,UNALLOCABLE,#B39EB5,19,KHOI BO PHAN CHUNG,#CFCFC4
1,BIDV_REGION,50,HOI SO CHINH,10000,HOI SO CHINH_L3,1000,HSC,990,TRUNG UONG,110100990250,BAN QUAN LY DAU TU,990250,BAN QUAN LY DAU TU,#FFD1DC,100,TRUNG TAM DOANH THU,#89CFF0,10,KHOI DAU TU,#FFD1DC
1,BIDV_REGION,50,HOI SO CHINH,10000,HOI SO CHINH_L3,1000,HSC,990,TRUNG UONG,110300990000,BAN CHUNG_KHOI DAU TU,990000,UNALLOCABLE,#B39EB5,300,TRUNG TAM QUAN LY CHUNG KHOI KINH DOANH,#ECC8EC,10,KHOI DAU TU,#FFD1DC
1,BIDV_REGION,50,HOI SO CHINH,10000,HOI SO CHINH_L3,1000,HSC,990,TRUNG UONG,111000990012,BAN TAI TRO DU AN,990012,BAN TAI TRO DU AN,#77DD77,0,TRUNG TAM AO,#77DD77,11,KHOI BAN BUON,#77DD77
1,BIDV_REGION,50,HOI SO CHINH,10000,HOI SO CHINH_L3,1000,HSC,990,TRUNG UONG,111000990016,BAN KHACH HANG DOANH NGHIEP,990016,BAN KHACH HANG DOANH NGHIEP,#77DD77,0,TRUNG TAM AO,#77DD77,11,KHOI BAN BUON,#77DD77
1,BIDV_REGION,50,HOI SO CHINH,10000,HOI SO CHINH_L3,1000,HSC,990,TRUNG UONG,111000990040,BAN DINH CHE TAI CHINH,990040,BAN DINH CHE TAI CHINH,#77DD77,0,TRUNG TAM AO,#77DD77,11,KHOI BAN BUON,#77DD77
1,BIDV_REGION,50,HOI SO CHINH,10000,HOI SO CHINH_L3,1000,HSC,990,TRUNG UONG,111100990012,BAN TAI TRO DU AN_100,990012,BAN TAI TRO DU AN,#77DD77,100,TRUNG TAM DOANH THU,#89CFF0,11,KHOI BAN BUON,#77DD77
1,BIDV_REGION,50,HOI SO CHINH,10000,HOI SO CHINH_L3,1000,HSC,990,TRUNG UONG,111100990016,BAN KHACH HANG DOANH NGHIEP_100,990016,BAN KHACH HANG DOANH NGHIEP,#77DD77,100,TRUNG TAM DOANH THU,#89CFF0,11,KHOI BAN BUON,#77DD77
1,BIDV_REGION,50,HOI SO CHINH,10000,HOI SO CHINH_L3,1000,HSC,990,TRUNG UONG,111100990040,BAN DINH CHE TAI CHINH_100,990040,BAN DINH CHE TAI CHINH,#77DD77,100,TRUNG TAM DOANH THU,#89CFF0,11,KHOI BAN BUON,#77DD77
1,BIDV_REGION,50,HOI SO CHINH,10000,HOI SO CHINH_L3,1000,HSC,990,TRUNG UONG,111300990000,BAN CHUNG_KHOI BAN BUON,990000,UNALLOCABLE,#B39EB5,300,TRUNG TAM QUAN LY CHUNG KHOI KINH DOANH,#ECC8EC,11,KHOI BAN BUON,#77DD77
1,BIDV_REGION,50,HOI SO CHINH,10000,HOI SO CHINH_L3,1000,HSC,990,TRUNG UONG,111300990012,BAN TAI TRO DU AN_300,990012,BAN TAI TRO DU AN,#77DD77,300,TRUNG TAM QUAN LY CHUNG KHOI KINH DOANH,#ECC8EC,11,KHOI BAN BUON,#77DD77
1,BIDV_REGION,50,HOI SO CHINH,10000,HOI SO CHINH_L3,1000,HSC,990,TRUNG UONG,111300990015,BAN CHINH SACH SAN PHAM BAN BUON,990015,BAN CHINH SACH SP BAN BUON,#77DD77,300,TRUNG TAM QUAN LY CHUNG KHOI KINH DOANH,#ECC8EC,11,KHOI BAN BUON,#77DD77
1,BIDV_REGION,50,HOI SO CHINH,10000,HOI SO CHINH_L3,1000,HSC,990,TRUNG UONG,111300990016,BAN KHACH HANG DOANH NGHIEP_300,990016,BAN KHACH HANG DOANH NGHIEP,#77DD77,300,TRUNG TAM QUAN LY CHUNG KHOI KINH DOANH,#ECC8EC,11,KHOI BAN BUON,#77DD77
1,BIDV_REGION,50,HOI SO CHINH,10000,HOI SO CHINH_L3,1000,HSC,990,TRUNG UONG,111300990030,BAN KHACH HANG DOANH NGHIEP NUOC NGOAI,990030,BAN KHDN NUOC NGOAI,#77DD77,300,TRUNG TAM QUAN LY CHUNG KHOI KINH DOANH,#ECC8EC,11,KHOI BAN BUON,#77DD77
1,BIDV_REGION,50,HOI SO CHINH,10000,HOI SO CHINH_L3,1000,HSC,990,TRUNG UONG,111300990070,BAN NGUON VON UY THAC QUOC TE,990070,BAN NGUON VON UY THAC QUOC TE,#77DD77,300,TRUNG TAM QUAN LY CHUNG KHOI KINH DOANH,#ECC8EC,11,KHOI BAN BUON,#77DD77
1,BIDV_REGION,50,HOI SO CHINH,10000,HOI SO CHINH_L3,1000,HSC,990,TRUNG UONG,111400990012,BAN TAI TRO DU AN_400,990012,BAN TAI TRO DU AN,#77DD77,400,TRUNG TAM DICH VU NOI BO,#B39EB5,11,KHOI BAN BUON,#77DD77
1,BIDV_REGION,50,HOI SO CHINH,10000,HOI SO CHINH_L3,1000,HSC,990,TRUNG UONG,111400990040,BAN DINH CHE TAI CHINH_400,990040,BAN DINH CHE TAI CHINH,#77DD77,400,TRUNG TAM DICH VU NOI BO,#B39EB5,11,KHOI BAN BUON,#77DD77
1,BIDV_REGION,50,HOI SO CHINH,10000,HOI SO CHINH_L3,1000,HSC,990,TRUNG UONG,111500990017,BAN QLDA NHDT CHO KHTC,990017,BAN QLDA NHDT CHO KHTC,#77DD77,500,TRUNG TAM QUAN LY CHUNG TOAN HANG,#B39EB5,11,KHOI BAN BUON,#77DD77
1,BIDV_REGION,50,HOI SO CHINH,10000,HOI SO CHINH_L3,1000,HSC,990,TRUNG UONG,111500990018,BAN QLDA SCF,990018,BAN QLDA SCF,#77DD77,500,TRUNG TAM QUAN LY CHUNG TOAN HANG,#B39EB5,11,KHOI BAN BUON,#77DD77
1,BIDV_REGION,50,HOI SO CHINH,10000,HOI SO CHINH_L3,1000,HSC,990,TRUNG UONG,111500990040,BAN DINH CHE TAI CHINH_500,990040,BAN DINH CHE TAI CHINH,#77DD77,500,TRUNG TAM QUAN LY CHUNG TOAN HANG,#B39EB5,11,KHOI BAN BUON,#77DD77
1,BIDV_REGION,50,HOI SO CHINH,10000,HOI SO CHINH_L3,1000,HSC,990,TRUNG UONG,112000990110,BAN KHACH HANG BAN LE,990110,BAN KHACH HANG BAN LE,#89CFF0,0,TRUNG TAM AO,#77DD77,12,KHOI BAN LE,#89CFF0
