ORG_UNIT_ID,ORG_UNIT_NAME,LEVEL_02_CODE,LEVEL_02_NAME
7199,PHONG MISSING_TT CNTT,400,TT DICH VU NOI BO
7299,PHONG MISSING_VIEN DAO TAO VA NGHIEN CUU,500,TT QUAN LY CHUNG TOAN HANG
7399,PHONG MISSING_VAN PHONG DAI DIEN DA NANG,500,TT QUAN LY CHUNG TOAN HANG
7499,PHONG MISSING_VAN PHONG DAI DIEN CAN THO,500,TT QUAN LY CHUNG TOAN HANG
11199,PHONG MISSING_CN TT SAI GON,0,TT AO
11699,PHONG MISSING_CN HOAI DUC,0,TT AO
11799,PHONG MISSING_CN BINH DIEN SAI GON,0,TT AO
11899,PHONG MISSING_CN BAC HA,0,TT AO
11999,PHONG MISSING_CN NAM KY KHOI NGHIA,0,TT AO
12099,PHONG MISSING_CN SGD1,0,TT AO
12199,PHONG MISSING_CN HAI BA TRUNG,0,TT AO
12299,PHONG MISSING_CN HA THANH,0,TT AO
12399,PHONG MISSING_CN QUANG TRUNG,0,TT AO
12499,PHONG MISSING_CN HOAN KIEM,0,TT AO
12599,PHONG MISSING_CN DONG DO,0,TT AO
12699,PHONG MISSING_CN BA DINH,0,TT AO
12899,PHONG MISSING_CN TRANG TIEN - HA NOI,0,TT AO
12999,PHONG MISSING_CN HOANG MAI HA NOI,0,TT AO
13099,PHONG MISSING_CN SGD2,0,TT AO
13199,PHONG MISSING_VAN PHONG DAI DIEN HO CHI MINH,500,TT QUAN LY CHUNG TOAN HANG
13299,PHONG MISSING_CN NAM SAI GON,0,TT AO
13399,PHONG MISSING_CN NHA BE,0,TT AO
13499,PHONG MISSING_CN QUAN 7 SAI GON,0,TT AO
13599,PHONG MISSING_CN GIA DINH,0,TT AO
13699,PHONG MISSING_CN BINH THANH,0,TT AO
13899,PHONG MISSING_CN BEN NGHE,0,TT AO
13999,PHONG MISSING_CN QUAN 3 THANH PHO HO CHI MINH,0,TT AO
14099,PHONG MISSING_CN SAI GON,0,TT AO
14199,PHONG MISSING_CN CHO LON,0,TT AO
14499,PHONG MISSING_CN THONG NHAT,0,TT AO
14599,PHONG MISSING_CN BA MUOI THANG TU,0,TT AO
14799,PHONG MISSING_CN BA THANG HAI,0,TT AO
14999,PHONG MISSING_CN BINH TAN,0,TT AO
15099,PHONG MISSING_CN LONG BIEN HA NOI,0,TT AO
15199,PHONG MISSING_CN THANH DO,0,TT AO
15999,PHONG MISSING_CN GIA LAM,0,TT AO
16099,PHONG MISSING_CN SGD3,0,TT AO
16699,PHONG MISSING_CN THU THIEM,0,TT AO
16899,PHONG MISSING_CN BEN THANH,0,TT AO
16999,PHONG MISSING_CN BA CHIEU,0,TT AO
17799,PHONG MISSING_CN TRUONG SON,0,TT AO
17999,PHONG MISSING_CN BINH HUNG,0,TT AO
18099,PHONG MISSING_CN KY HOA,0,TT AO
18199,PHONG MISSING_CN THANH PHO THU DUC,0,TT AO
18699,PHONG MISSING_CN HAM NGHI,0,TT AO
18899,PHONG MISSING_CN CHAU THANH SAI GON,0,TT AO
18999,PHONG MISSING_CN CU CHI,0,TT AO
19999,PHONG MISSING_CN HONG HA,0,TT AO
21199,PHONG MISSING_CN HA NOI,0,TT AO
21299,PHONG MISSING_CN TAY HO,0,TT AO
21399,PHONG MISSING_CN NAM HA NOI,0,TT AO
21499,PHONG MISSING_CN DONG HA NOI,0,TT AO
21599,PHONG MISSING_CN CAU GIAY,0,TT AO
21699,PHONG MISSING_CN DONG DA,0,TT AO
21799,PHONG MISSING_CN TU LIEM,0,TT AO
22099,PHONG MISSING_CN THANG LONG,0,TT AO
22299,PHONG MISSING_CN THANH XUAN,0,TT AO
25699,PHONG MISSING_CN KINH BAC,0,TT AO
26099,PHONG MISSING_CN MY DINH,0,TT AO
26199,PHONG MISSING_CN TRANG AN,0,TT AO
26899,PHONG MISSING_CN THAI HA,0,TT AO
27999,PHONG MISSING_CN THANH CONG - HA NOI,0,TT AO
28999,PHONG MISSING_CN NGOC KHANH HA NOI,0,TT AO
31099,PHONG MISSING_CN TP HO CHI MINH,0,TT AO
31199,PHONG MISSING_CN TAY SAI GON,0,TT AO
31299,PHONG MISSING_BDS 312_CN TAY SAI GON,0,TT AO
31399,PHONG MISSING_CN BAC SAI GON,0,TT AO
31499,PHONG MISSING_CN DONG SAI GON,0,TT AO
31599,PHONG MISSING_CN PHU NHUAN,0,TT AO
31699,PGD BUI THI XUAN_CN TP HO CHI MINH_PHONG MISSING,0,TT AO
31799,PHONG MISSING_CN BINH CHANH,0,TT AO
31899,PHONG MISSING_CN HOC MON,0,TT AO
31999,PHONG MISSING_CN PHU MY HUNG,0,TT AO
32199,PHONG MISSING_CN HAI PHONG,0,TT AO
32399,PHONG MISSING_CN DONG HAI PHONG,0,TT AO
32899,PHONG MISSING_CN LACH TRAY,0,TT AO
33099,PHONG MISSING_CN CAO BANG,0,TT AO
34199,PHONG MISSING_CN TUYEN QUANG,0,TT AO
34599,PHONG MISSING_CN HA GIANG,0,TT AO
34699,PHONG MISSING_BDS 346_CN HA GIANG,0,TT AO
35199,PHONG MISSING_CN LANG SON,0,TT AO
35299,PHONG MISSING_BDS 352_CN LANG SON,0,TT AO
35399,PHONG MISSING_BDS 353_CN LANG SON,0,TT AO
36099,PHONG MISSING_CN DIEN BIEN,0,TT AO
36299,PHONG MISSING_CN LAI CHAU,0,TT AO
36899,PHONG MISSING_CN TAN BINH,0,TT AO
37199,PHONG MISSING_CN YEN BAI,0,TT AO
37599,PHONG MISSING_CN LAO CAI,0,TT AO
37699,PHONG MISSING_CN SAPA,0,TT AO
37899,PHONG MISSING_BDS 378_CN SAPA,0,TT AO
39099,PHONG MISSING_CN THAI NGUYEN,0,TT AO
39599,PHONG MISSING_CN BAC KAN,0,TT AO
39899,PHONG MISSING_CN NAM THAI NGUYEN,0,TT AO
41199,PHONG MISSING_CN SON LA,0,TT AO
41299,PHONG MISSING_BDS 412_CN SON LA,0,TT AO
41399,PHONG MISSING_BDS 413_CN SON LA,0,TT AO
42199,PHONG MISSING_CN PHU THO,0,TT AO
42299,PHONG MISSING_BDS 422_CN PHU THO,0,TT AO
42399,PHONG MISSING_BDS 423_CN PHU THO,0,TT AO
42499,PHONG MISSING_BDS 424_CN PHU THO,0,TT AO
42599,PHONG MISSING_CN VINH PHUC,0,TT AO
42699,PHONG MISSING_CN PHUC YEN,0,TT AO
42799,PHONG MISSING_CN QUANG MINH,0,TT AO
42899,PHONG MISSING_CN HUNG VUONG,0,TT AO
43099,PHONG MISSING_BDS 430_CN_BAC GIANG,0,TT AO
43199,PHONG MISSING_CN BAC GIANG,0,TT AO
43299,PHONG MISSING_CN BAC NINH,0,TT AO
43399,PHONG MISSING_CN TU SON,0,TT AO
44099,PHONG MISSING_CN QUANG NINH,0,TT AO
44199,PHONG MISSING_CN CAM PHA,0,TT AO
44299,PHONG MISSING_BDS 442_CN QUANG NINH,0,TT AO
44399,PHONG MISSING_CN TAY NAM QUANG NINH,0,TT AO
44499,PHONG MISSING_CN MONG CAI,0,TT AO
44599,PHONG MISSING_BDS 445_CN_QUANG NINH,0,TT AO
44699,PHONG MISSING_BDS 446_CN MONG CAI,0,TT AO
44899,PHONG MISSING_CN HA LONG,0,TT AO
45099,PHONG MISSING_CN HA DONG,0,TT AO
45199,PHONG MISSING_CN SON TAY,0,TT AO
45299,PHONG MISSING_CN VAN PHUC HA NOI,0,TT AO
45599,PHONG MISSING_CN HOA BINH,0,TT AO
46099,PHONG MISSING_CN HAI DUONG,0,TT AO
46199,PHONG MISSING_CN BAC HAI DUONG,0,TT AO
46299,PHONG MISSING_BDS 462_CN_HAI DUONG,0,TT AO
46399,PHONG MISSING_BDS 463_CN_HAI DUONG,0,TT AO
46599,PHONG MISSING_CN HUNG YEN,0,TT AO
46699,PHONG MISSING_CN BAC HUNG YEN,0,TT AO
46899,PHONG MISSING_CN THANH DONG,0,TT AO
47199,PHONG MISSING_CN THAI BINH,0,TT AO
48099,PHONG MISSING_CN NAM DINH,0,TT AO
48299,PHONG MISSING_CN HA NAM,0,TT AO
48399,PHONG MISSING_CN NINH BINH,0,TT AO
48699,PHONG MISSING_BIDV CN THANH NAM,0,TT AO
48899,PHONG MISSING_CN TAM DIEP,0,TT AO
50199,PHONG MISSING_CN THANH HOA,0,TT AO
50299,PHONG MISSING_CN LAM SON,0,TT AO
50599,PHONG MISSING_CN BIM SON,0,TT AO
51099,PHONG MISSING_CN NGHE AN,0,TT AO
51199,PHONG MISSING_BDS 511_CN PHU DIEN,0,TT AO
51299,PHONG MISSING_CN PHU DIEN,0,TT AO
51399,PHONG MISSING_CN PHU QUY,0,TT AO
51499,PHONG MISSING_BDS 514_CN PHU QUY,0,TT AO
51599,PHONG MISSING_BDS 515_CN PHU DIEN,0,TT AO
51899,PHONG MISSING_CN THANH VINH,0,TT AO
52099,PHONG MISSING_CN HA TINH,0,TT AO
52199,PHONG MISSING_BDS 521_CN HA TINH,0,TT AO
52299,PHONG MISSING_CN NAM HA TINH,0,TT AO
53199,PHONG MISSING_CN QUANG BINH,0,TT AO
53299,PHONG MISSING_CN BAC QUANG BINH,0,TT AO
53399,PHONG MISSING_BDS 533_CN QUANG BINH,0,TT AO
53499,PHONG MISSING_BDS 534_CN BAC QUANG BINH,0,TT AO
54099,PHONG MISSING_CN QUANG TRI,0,TT AO
55199,PHONG MISSING_CN THUA THIEN HUE,0,TT AO
55699,PHONG MISSING_CN PHU XUAN,0,TT AO
55899,PHONG MISSING_CN QUY NHON,0,TT AO
56099,PHONG MISSING_CN HAI VAN,0,TT AO
56199,PHONG MISSING_CN DA NANG,0,TT AO
56299,PHONG MISSING_CN QUANG NAM,0,TT AO
56399,PHONG MISSING_BDS 563_CN QUANG NAM,0,TT AO
56499,PHONG MISSING_BDS 564_CN HOI AN,0,TT AO
56599,PHONG MISSING_CN SONG HAN,0,TT AO
56699,PHONG MISSING_CN HOI AN,0,TT AO
57099,PHONG MISSING_CN QUANG NGAI,0,TT AO
57399,PHONG MISSING_CN DUNG QUAT,0,TT AO
58099,PHONG MISSING_CN BINH DINH,0,TT AO
58199,PHONG MISSING_CN PHU TAI,0,TT AO
58299,PHONG MISSING_BDS 582_CN PHU TAI,0,TT AO
59099,PHONG MISSING_CN PHU YEN,0,TT AO
60199,PHONG MISSING_CN KHANH HOA,0,TT AO
60299,PHONG MISSING_CN NHA TRANG,0,TT AO
61199,PHONG MISSING_CN BINH THUAN,0,TT AO
61599,PHONG MISSING_CN NINH THUAN,0,TT AO
61699,PHONG MISSING_BDS 616_CN NINH THUAN,0,TT AO
62099,PHONG MISSING_CN GIA LAI,0,TT AO
62199,PHONG MISSING_CN NAM GIA LAI,0,TT AO
62299,PHONG MISSING_BDS 622_CN GIA LAI,0,TT AO
62399,PHONG MISSING_BDS 623_CN GIA LAI,0,TT AO
62499,PHONG MISSING_BDS 624_CN NAM GIA LAI,0,TT AO
62599,PHONG MISSING_CN KONTUM,0,TT AO
62699,PHONG MISSING_CN PHO NUI,0,TT AO
63199,PHONG MISSING_CN DAK LAK,0,TT AO
63299,PHONG MISSING_CN DONG DAK LAK,0,TT AO
63399,PHONG MISSING_CN BUON HO,0,TT AO
63499,PHONG MISSING_BDS 634_CN_DAK LAK,0,TT AO
63599,PHONG MISSING_CN DAK NONG,0,TT AO
63699,PHONG MISSING_CN BAN ME,0,TT AO
64199,PHONG MISSING_CN LAM DONG,0,TT AO
64299,PHONG MISSING_CN BAO LOC,0,TT AO
64399,PHONG MISSING_BDS 643_CN_LAM DONG,0,TT AO
64699,PHONG MISSING_CN DA LAT,0,TT AO
65099,PHONG MISSING_CN BINH DUONG,0,TT AO
65199,PHONG MISSING_CN NAM BINH DUONG,0,TT AO
65299,PHONG MISSING_CN MY PHUOC,0,TT AO
65399,PHONG MISSING_CN THU DAU MOT,0,TT AO
65599,PHONG MISSING_CN BINH PHUOC,0,TT AO
65699,PHONG MISSING_CN DI AN BINH DUONG,0,TT AO
66199,PHONG MISSING_CN TAY NINH,0,TT AO
67099,PHONG MISSING_CN DONG NAI,0,TT AO
67199,PHONG MISSING_CN DONG DONG NAI,0,TT AO
67299,PHONG MISSING_CN NAM DONG NAI,0,TT AO
67999,PHONG MISSING_CN BIEN HOA,0,TT AO
68099,PHONG MISSING_CN LONG AN,0,TT AO
68199,PHONG MISSING_BDS 681_CN LONG AN,0,TT AO
68699,PHONG MISSING_CN MOC HOA,0,TT AO
69199,PHONG MISSING_CN DONG THAP,0,TT AO
69299,PHONG MISSING_BDS 692_CN SA DEC,0,TT AO
69399,PHONG MISSING_BDS 693_CN DONG THAP,0,TT AO
69499,PHONG MISSING_BDS 694_CN DONG THAP,0,TT AO
69699,PHONG MISSING_CN SA DEC,0,TT AO
70199,PHONG MISSING_CN AN GIANG,0,TT AO
70299,PHONG MISSING_CN BAC AN GIANG,0,TT AO
70899,PHONG MISSING_BDS 708_CN BAC AN GIANG,0,TT AO
70999,PHONG MISSING_BDS 709_CN LONG XUYEN,0,TT AO
71099,PHONG MISSING_CN TIEN GIANG,0,TT AO
71199,PHONG MISSING_CN MY THO,0,TT AO
72199,PHONG MISSING_CN BEN TRE,0,TT AO
72999,PHONG MISSING_CN DONG KHOI,0,TT AO
73099,PHONG MISSING_CN VINH LONG,0,TT AO
73199,PHONG MISSING_BDS 731_CN VINH LONG,0,TT AO
73499,PHONG MISSING_BDS 734_CN TRA VINH,0,TT AO
73599,PHONG MISSING_CN TRA VINH,0,TT AO
73699,PHONG MISSING BDS 736_CN TAY DO,0,TT AO
73799,PHONG MISSING_CN HAU GIANG,0,TT AO
73999,PHONG MISSING_BDS 739_CN HAU GIANG,0,TT AO
74099,PHONG MISSING_BDS 740_CN CAN THO,0,TT AO
74199,PHONG MISSING_CN CAN THO,0,TT AO
74299,PHONG MISSING_CN SOC TRANG,0,TT AO
74499,PHONG MISSING_BDS 744_CN SOC TRANG,0,TT AO
74599,PHONG MISSING_CN DB SONG CUU LONG,0,TT AO
74899,PHONG MISSING_CN TAY DO,0,TT AO
75099,PHONG MISSING_CN KIEN GIANG,0,TT AO
75199,PHONG MISSING_BDS 751_CN KIEN GIANG,0,TT AO
75299,PHONG MISSING_BDS 752_CN KIEN GIANG,0,TT AO
75399,PHONG MISSING_CN PHU QUOC,0,TT AO
75499,PHONG MISSING_BDS 754_CN PHU QUOC,0,TT AO
76099,PHONG MISSING_CN BA RIA-VUNG TAU,0,TT AO
76199,PHONG MISSING_CN BA RIA,0,TT AO
76299,PHONG MISSING_CN PHU MY,0,TT AO
76699,PHONG MISSING_CN VUNG TAU-CON DAO,0,TT AO
76899,PHONG MISSING_BDS 768_CN BA RIA-VUNG TAU,0,TT AO
78099,PHONG MISSING_CN CA MAU,0,TT AO
78599,PHONG MISSING_CN BAC LIEU,0,TT AO
78699,PHONG MISSING_BDS 786_CN BAC LIEU,0,TT AO
78899,PHONG MISSING_CN DAT MUI,0,TT AO
81899,PHONG MISSING_CN YAGON,0,TT AO
87899,PHONG MISSING_VPDD NGA,0,TT AO
99099,PHONG MISSING_HSC,0,TT AO
99199,PHONG MISSING_TT THE,0,TT AO
99699,BDS 996_PHONG MISSING_HSC,0,TT AO
99899,PHONG MISSING_TT DVKQ PHIA NAM,0,TT AO
999999999,KHONG CO TRONG CAY,999999999,KHONG CO TRONG CAY
110000990250,BAN QUAN LY DAU TU,0,TT AO
110000996250,BDS 996_BAN QUAN LY DAU TU,0,TT AO
110100990250,BAN QUAN LY DAU TU,100,TT DOANH THU
110100996250,BDS 996_BAN QUAN LY DAU TU,100,TT DOANH THU
110300990000,BAN CHUNG_KHOI DAU TU,300,TT QUAN LY CHUNG KHOI KINH DOANH
110400990250,BAN QUAN LY DAU TU_400,400,TT DICH VU NOI BO
110400996250,BDS 996_BAN QUAN LY DAU TU_400,400,TT DICH VU NOI BO
111000990010,BAN KHACH HANG DOANH NGHIEP LON,0,TT AO
111000990012,BAN TAI TRO DU AN,0,TT AO
111000990016,BAN KHACH HANG DOANH NGHIEP,0,TT AO
111000990040,BAN DINH CHE TAI CHINH,0,TT AO
111000996010,BDS 996_BAN KHACH HANG DOANH NGHIEP LON,0,TT AO
111000996012,BDS 996_BAN TAI TRO DU AN,0,TT AO
111000996016,BDS 996_BAN KHACH HANG DOANH NGHIEP,0,TT AO
111000996040,BDS 996_BAN DINH CHE TAI CHINH,0,TT AO
111100111021,PHONG KHACH HANG DOANH NGHIEP_CN TT SAI GON,100,TT DOANH THU
111100116021,PHONG KHACH HANG DOANH NGHIEP_CN HOAI DUC,100,TT DOANH THU
111100117021,PHONG KHACH HANG DOANH NGHIEP_CN BINH DIEN SAI GON,100,TT DOANH THU
111100118021,PHONG KHACH HANG DOANH NGHIEP_CN BAC HA,100,TT DOANH THU
111100119021,PHONG KHACH HANG DOANH NGHIEP_CN NAM KY KHOI NGHIA,100,TT DOANH THU
111100119027,PHONG DINH CHE TAI CHINH VA LUU KY CHUNG KHOAN_CN NAM KY KHOI NGHIA,100,TT DOANH THU
111100120021,PHONG KHACH HANG DOANH NGHIEP 1_CN SGD1,100,TT DOANH THU
111100120022,PHONG KHACH HANG DOANH NGHIEP 2_CN SGD1,100,TT DOANH THU
111100120023,PHONG KHACH HANG DOANH NGHIEP 6_CN SGD1,100,TT DOANH THU
111100120024,PHONG KHACH HANG DOANH NGHIEP 4_CN SGD1,100,TT DOANH THU
111100120025,PHONG KHACH HANG DOANH NGHIEP 5_CN SGD1,100,TT DOANH THU
111100120026,PHONG KHACH HANG DOANH NGHIEP 3_CN SGD1,100,TT DOANH THU
111100121021,PHONG KHACH HANG DOANH NGHIEP 1_CN HAI BA TRUNG,100,TT DOANH THU
111100121022,PHONG KHACH HANG DOANH NGHIEP 2_CN HAI BA TRUNG,100,TT DOANH THU
111100121023,PHONG KHACH HANG DOANH NGHIEP 3_CN HAI BA TRUNG,100,TT DOANH THU
111100122021,PHONG KHACH HANG DOANH NGHIEP 1_CN HA THANH,100,TT DOANH THU
111100122022,PHONG KHACH HANG DOANH NGHIEP 2_CN HA THANH,100,TT DOANH THU
111100122023,PHONG KHACH HANG DOANH NGHIEP 3_CN HA THANH,100,TT DOANH THU
111100122024,PHONG KHACH HANG DOANH NGHIEP 4_CN HA THANH,100,TT DOANH THU
111100122025,PHONG KHACH HANG DOANH NGHIEP 5_CN HA THANH,100,TT DOANH THU
111100122028,PGD VA DICH VU CHUNG KHOAN_CN HA THANH,100,TT DOANH THU
111100123021,PHONG KHACH HANG DOANH NGHIEP 1_CN QUANG TRUNG,100,TT DOANH THU
111100123022,PHONG KHACH HANG DOANH NGHIEP 2_CN QUANG TRUNG,100,TT DOANH THU
111100123023,PHONG KHACH HANG DOANH NGHIEP 3_CN QUANG TRUNG,100,TT DOANH THU
111100124021,PHONG KHACH HANG DOANH NGHIEP 1_CN HOAN KIEM,100,TT DOANH THU
111100124022,PHONG KHACH HANG DOANH NGHIEP 2_CN HOAN KIEM,100,TT DOANH THU
111100124023,PHONG KHACH HANG DOANH NGHIEP 3_CN HOAN KIEM,100,TT DOANH THU
111100124024,PHONG KHACH HANG DOANH NGHIEP FDI_CN HOAN KIEM,100,TT DOANH THU
111100125021,PHONG KHACH HANG DOANH NGHIEP 1_CN DONG DO,100,TT DOANH THU
111100125022,PHONG KHACH HANG DOANH NGHIEP 2_CN DONG DO,100,TT DOANH THU
111100125023,PHONG KHACH HANG DOANH NGHIEP 3_CN DONG DO,100,TT DOANH THU
111100126021,PHONG KHACH HANG DOANH NGHIEP 1_CN BA DINH,100,TT DOANH THU
111100126022,PHONG KHACH HANG DOANH NGHIEP 2_CN BA DINH,100,TT DOANH THU
111100126023,PHONG KHACH HANG DOANH NGHIEP 3_CN BA DINH,100,TT DOANH THU
111100128021,PHONG KHACH HANG DOANH NGHIEP 1_CN TRANG TIEN - HA NOI,100,TT DOANH THU
111100128022,PHONG KHACH HANG DOANH NGHIEP 2_CN TRANG TIEN - HA NOI,100,TT DOANH THU
111100129021,PHONG KHACH HANG DOANH NGHIEP 1_CN HOANG MAI HA NOI,100,TT DOANH THU
111100129022,PHONG KHACH HANG DOANH NGHIEP 2_CN HOANG MAI HA NOI,100,TT DOANH THU
111100129023,PHONG KHACH HANG DOANH NGHIEP 3_CN HOANG MAI HA NOI,100,TT DOANH THU
111100130021,PHONG KHACH HANG DOANH NGHIEP 1_CN SGD2,100,TT DOANH THU
111100130022,PHONG KHACH HANG DOANH NGHIEP 2_CN SGD2,100,TT DOANH THU
111100130023,PHONG KHACH HANG DOANH NGHIEP 3_CN SGD2,100,TT DOANH THU
111100130024,PHONG KHACH HANG DOANH NGHIEP 4_CN SGD2,100,TT DOANH THU
111100130025,PHONG KHACH HANG DOANH NGHIEP FDI_CN SGD2,100,TT DOANH THU
111100130026,TO TAI TRO THUONG MAI_CN SGD2,100,TT DOANH THU
111100132021,PHONG KHACH HANG DOANH NGHIEP 1_CN NAM SAI GON,100,TT DOANH THU
111100132022,PHONG KHACH HANG DOANH NGHIEP 2_CN NAM SAI GON,100,TT DOANH THU
111100133021,PHONG KHACH HANG DOANH NGHIEP_CN NHA BE,100,TT DOANH THU
111100134021,PHONG KHACH HANG DOANH NGHIEP_CN QUAN 7 SAI GON,100,TT DOANH THU
111100135021,PHONG KHACH HANG DOANH NGHIEP 1_CN GIA DINH,100,TT DOANH THU
111100135022,PHONG KHACH HANG DOANH NGHIEP 2_CN GIA DINH,100,TT DOANH THU
111100136021,PHONG KHACH HANG DOANH NGHIEP_CN BINH THANH,100,TT DOANH THU
111100138021,PHONG KHACH HANG DOANH NGHIEP 1_CN BEN NGHE,100,TT DOANH THU
111100138022,PHONG KHACH HANG DOANH NGHIEP 2_CN BEN NGHE,100,TT DOANH THU
111100139021,PHONG KHACH HANG DOANH NGHIEP_CN QUAN 3 THANH PHO HO CHI MINH,100,TT DOANH THU
111100140021,PHONG KHACH HANG DOANH NGHIEP 1_CN SAI GON,100,TT DOANH THU
111100140022,PHONG KHACH HANG DOANH NGHIEP 2_CN SAI GON,100,TT DOANH THU
111100140023,PHONG KHACH HANG DOANH NGHIEP 3_CN SAI GON,100,TT DOANH THU
111100141021,PHONG KHDN_CN CHO LON,100,TT DOANH THU
111100141022,PHONG KHACH HANG DOANH NGHIEP 1_CN CHO LON,100,TT DOANH THU
111100141023,PHONG KHACH HANG DOANH NGHIEP 2_CN CHO LON,100,TT DOANH THU
111100141024,PHONG KHACH HANG DOANH NGHIEP 3_CN CHO LON,100,TT DOANH THU
111100144021,PHONG KHACH HANG DOANH NGHIEP_CN THONG NHAT,100,TT DOANH THU
111100144022,PHONG KHACH HANG DOANH NGHIEP FDI_CN THONG NHAT,100,TT DOANH THU
111100145021,PHONG KHACH HANG DOANH NGHIEP_CN BA MUOI THANG TU,100,TT DOANH THU
111100147021,PHONG KHACH HANG DOANH NGHIEP 1_CN BA THANG HAI,100,TT DOANH THU
111100147022,PHONG KHACH HANG DOANH NGHIEP 2_CN BA THANG HAI,100,TT DOANH THU
111100147023,PHONG KHACH HANG DOANH NGHIEP 3_CN BA THANG HAI,100,TT DOANH THU
111100147024,PHONG KHACH HANG DOANH NGHIEP FDI_CN BA THANG HAI,100,TT DOANH THU
111100149021,PHONG KHACH HANG DOANH NGHIEP 1_CN BINH TAN,100,TT DOANH THU
111100149022,PHONG KHACH HANG DOANH NGHIEP 2_CN BINH TAN,100,TT DOANH THU
111100150021,PHONG KHACH HANG DOANH NGHIEP 1_CN LONG BIEN HA NOI,100,TT DOANH THU
111100150022,PHONG KHACH HANG DOANH NGHIEP 2_CN LONG BIEN HA NOI,100,TT DOANH THU
111100150023,PHONG KHACH HANG DOANH NGHIEP 3_CN LONG BIEN HA NOI,100,TT DOANH THU
111100150025,PHONG KHACH HANG DOANH NGHIEP 5_CN LONG BIEN HA NOI,100,TT DOANH THU
111100151021,PHONG KHACH HANG DOANH NGHIEP 1_CN THANH DO,100,TT DOANH THU
111100151022,PHONG KHACH HANG DOANH NGHIEP 2_CN THANH DO,100,TT DOANH THU
111100151023,PHONG KHACH HANG DOANH NGHIEP 3_CN THANH DO,100,TT DOANH THU
111100151024,PHONG KHACH HANG DOANH NGHIEP 4_CN THANH DO,100,TT DOANH THU
111100159021,PHONG KHACH HANG DOANH NGHIEP_CN GIA LAM,100,TT DOANH THU
111100160021,PHONG KHACH HANG DOANH NGHIEP 1_CN SGD3,100,TT DOANH THU
111100160022,PHONG KHACH HANG DOANH NGHIEP 2_CN SGD3,100,TT DOANH THU
111100160023,PHONG KHACH HANG DOANH NGHIEP 3_CN SGD3,100,TT DOANH THU
111100160024,PHONG KHACH HANG DOANH NGHIEP FDI_CN SGD 3,100,TT DOANH THU
111100160081,PHONG NGAN HANG DAI LY VA UY THAC 1_CN SGD3,100,TT DOANH THU
111100160082,PHONG NGAN HANG DAI LY VA UY THAC 2_CN SGD3,100,TT DOANH THU
111100166021,PHONG KHACH HANG DOANH NGHIEP_CN THU THIEM,100,TT DOANH THU
111100168021,PHONG KHACH HANG DOANH NGHIEP 1_CN BEN THANH,100,TT DOANH THU
111100168022,PHONG KHACH HANG DOANH NGHIEP 2_CN BEN THANH,100,TT DOANH THU
111100169021,PHONG KHACH HANG DOANH NGHIEP_CN BA CHIEU,100,TT DOANH THU
111100177021,PHONG KHACH HANG DOANH NGHIEP_CN TRUONG SON,100,TT DOANH THU
111100179021,PHONG KHACH HANG DOANH NGHIEP _CN BINH HUNG,100,TT DOANH THU
111100180021,PHONG KHACH HANG DOANH NGHIEP 1_CN KY HOA,100,TT DOANH THU
111100180022,PHONG KHACH HANG DOANH NGHIEP 2_CN KY HOA,100,TT DOANH THU
111100181021,PHONG KHACH HANG DOANH NGHIEP_CN THANH PHO THU DUC,100,TT DOANH THU
111100186021,PHONG KHACH HANG DOANH NGHIEP 1_CN HAM NGHI,100,TT DOANH THU
111100188021,PHONG KHACH HANG DOANH NGHIEP_CN CHAU THANH SAI GON,100,TT DOANH THU
111100189021,PHONG KHACH HANG DOANH NGHIEP_CN CU CHI,100,TT DOANH THU
111100199021,PHONG KHACH HANG DOANH NGHIEP 1_CN HONG HA,100,TT DOANH THU
111100199023,PHONG KHACH HANG DOANH NGHIEP 2_CN HONG HA,100,TT DOANH THU
111100211021,PHONG KHACH HANG 1_CN HA NOI,100,TT DOANH THU
111100211022,PHONG KHACH HANG 2_CN HA NOI,100,TT DOANH THU
111100211023,PHONG KHACH HANG 3_CN HA NOI,100,TT DOANH THU
111100211024,PHONG KHACH HANG 4_CN HA NOI,100,TT DOANH THU
111100211025,PHONG KHACH HANG 5_CN HA NOI,100,TT DOANH THU
111100212021,PHONG KHACH HANG DOANH NGHIEP 1_CN TAY HO,100,TT DOANH THU
111100212022,PHONG KHACH HANG DOANH NGHIEP 2_CN TAY HO,100,TT DOANH THU
111100212023,PHONG KHDN FDI_CN TAY HO,100,TT DOANH THU
111100213021,PHONG KHACH HANG DOANH NGHIEP 1_CN NAM HA NOI,100,TT DOANH THU
111100213022,PHONG KHACH HANG DOANH NGHIEP 2_CN NAM HA NOI,100,TT DOANH THU
111100214021,PHONG KHACH HANG DOANH NGHIEP 1_CN DONG HA NOI,100,TT DOANH THU
111100214022,PHONG KHACH HANG DOANH NGHIEP 2_CN DONG HA NOI,100,TT DOANH THU
111100214023,PHONG KHACH HANG DOANH NGHIEP 3_CN DONG HA NOI,100,TT DOANH THU
111100214025,PHONG KHACH HANG DOANH NGHIEP 5_CN DONG HA NOI,100,TT DOANH THU
111100215021,PHONG KHACH HANG DOANH NGHIEP 1_CN CAU GIAY,100,TT DOANH THU
111100215022,PHONG KHACH HANG DOANH NGHIEP 2_CN CAU GIAY,100,TT DOANH THU
111100215023,PHONG KHACH HANG DOANH NGHIEP 3_CN CAU GIAY,100,TT DOANH THU
