PRODUCT_LEAF_ID,PRODUCT_LEAF_DESC,LEVEL2_ID,LEVEL2_DESC,LEVEL3_ID,LEVEL3_DESC,LEVEL4_ID,LEVEL4_DESC,LEVEL2_COLOR
20040501,CHO VAY TAI TRO DOANH NGHIEP DET MAY,20,CHO VAY,2004,CHO VAY TAI TRO DU AN DANH CHO KHACH HANG TO CHUC,200405,CHO VAY TAI TRO DU AN DAC THU,#CBF3D2
20040502,"CHO VAY HO TRO SAU THU HOACH LINH VUC NONG, THUY SAN",20,CHO VAY,2004,CHO VAY TAI TRO DU AN DANH CHO KHACH HANG TO CHUC,200405,CHO VAY TAI TRO DU AN DAC THU,#CBF3D2
20040504,TAI TRO DN DUOC,20,CHO VAY,2004,CHO VAY TAI TRO DU AN DANH CHO KHACH HANG TO CHUC,200405,CHO VAY TAI TRO DU AN DAC THU,#CBF3D2
20040508,"BAN NO KV TRUNG, DAI HAN CHO VAMC",20,CHO VAY,2004,CHO VAY TAI TRO DU AN DANH CHO KHACH HANG TO CHUC,200405,CHO VAY TAI TRO DU AN DAC THU,#CBF3D2
20040510,CHO VAY MUA O TO,20,CHO VAY,2004,CHO VAY TAI TRO DU AN DANH CHO KHACH HANG TO CHUC,200405,CHO VAY TAI TRO DU AN DAC THU,#CBF3D2
20040511,LIEN KET XAY DUNG (4 NHA) LIEN NGAN HANG_TTDA DAC THU,20,CHO VAY,2004,CHO VAY TAI TRO DU AN DANH CHO KHACH HANG TO CHUC,200405,CHO VAY TAI TRO DU AN DAC THU,#CBF3D2
20040512,CHO VAY TAI TRO DU AN DAC THU KHAC,20,CHO VAY,2004,CHO VAY TAI TRO DU AN DANH CHO KHACH HANG TO CHUC,200405,CHO VAY TAI TRO DU AN DAC THU,#CBF3D2
20040514,CHO VAY PT THUY SAN 3000 TY THEO ND67,20,CHO VAY,2004,CHO VAY TAI TRO DU AN DANH CHO KHACH HANG TO CHUC,200405,CHO VAY TAI TRO DU AN DAC THU,#CBF3D2
20040516,HO TRO KHDN BI THIET HAI DO BAO LOAN,20,CHO VAY,2004,CHO VAY TAI TRO DU AN DANH CHO KHACH HANG TO CHUC,200405,CHO VAY TAI TRO DU AN DAC THU,#CBF3D2
20040599,DUMMY_CHO VAY TAI TRO DU AN DAC THU,20,CHO VAY,2004,CHO VAY TAI TRO DU AN DANH CHO KHACH HANG TO CHUC,200405,CHO VAY TAI TRO DU AN DAC THU,#CBF3D2
20040699,DUMMY_CHO VAY TAI TRO DU AN DANH CHO KHDN,20,CHO VAY,2004,CHO VAY TAI TRO DU AN DANH CHO KHACH HANG TO CHUC,200406,DUMMY_CHO VAY TTDA DANH CHO KH TO CHUC_L4,#CBF3D2
20050101,CHO VAY TAI TRO NK BANG NGUON VON VAY THEO CO CHE HO TRO XK,20,CHO VAY,2005,CHO VAY TAI TRO THUONG MAI,200501,CHO VAY TAI TRO NHAP KHAU,#CBF3D2
20050102,CHO VAY TAI TRO NHAP KHAU DAM BAO BANG LO HANG NHAP,20,CHO VAY,2005,CHO VAY TAI TRO THUONG MAI,200501,CHO VAY TAI TRO NHAP KHAU,#CBF3D2
20050104,CHO VAY TAI TRO NHAP KHAU KHAC,20,CHO VAY,2005,CHO VAY TAI TRO THUONG MAI,200501,CHO VAY TAI TRO NHAP KHAU,#CBF3D2
20050199,DUMMY_CHO VAY TAI TRO NHAP KHAU,20,CHO VAY,2005,CHO VAY TAI TRO THUONG MAI,200501,CHO VAY TAI TRO NHAP KHAU,#CBF3D2
20050201,TAI TRO XUAT KHAU CAO SU,20,CHO VAY,2005,CHO VAY TAI TRO THUONG MAI,200502,CHO VAY TAI TRO XUAT KHAU,#CBF3D2
20050202,TAI TRO XUAT KHAU CA PHE,20,CHO VAY,2005,CHO VAY TAI TRO THUONG MAI,200502,CHO VAY TAI TRO XUAT KHAU,#CBF3D2
20050203,TAI TRO XUAT KHAU GAO,20,CHO VAY,2005,CHO VAY TAI TRO THUONG MAI,200502,CHO VAY TAI TRO XUAT KHAU,#CBF3D2
20050204,TAI TRO XUAT KHAU GO,20,CHO VAY,2005,CHO VAY TAI TRO THUONG MAI,200502,CHO VAY TAI TRO XUAT KHAU,#CBF3D2
20050209,CHO VAY CK HOI PHIEU DOI NO KEM BO CHUNG TU HANG XUAT ,20,CHO VAY,2005,CHO VAY TAI TRO THUONG MAI,200502,CHO VAY TAI TRO XUAT KHAU,#CBF3D2
20050210,TAI TRO XUAT KHAU TRON GOI,20,CHO VAY,2005,CHO VAY TAI TRO THUONG MAI,200502,CHO VAY TAI TRO XUAT KHAU,#CBF3D2
20050211,GOI TIN DUNG UU DAI XUAT KHAU 2012,20,CHO VAY,2005,CHO VAY TAI TRO THUONG MAI,200502,CHO VAY TAI TRO XUAT KHAU,#CBF3D2
20050213,TAI TRO XUAT KHAU KHAC,20,CHO VAY,2005,CHO VAY TAI TRO THUONG MAI,200502,CHO VAY TAI TRO XUAT KHAU,#CBF3D2
20050214,CHO VAY THUC HIEN HOP DONG XUAT KHAU,20,CHO VAY,2005,CHO VAY TAI TRO THUONG MAI,200502,CHO VAY TAI TRO XUAT KHAU,#CBF3D2
20050215,TAI TRO CHUOI CUNG UNG LUA GAO_TAI TRO XK,20,CHO VAY,2005,CHO VAY TAI TRO THUONG MAI,200502,CHO VAY TAI TRO XUAT KHAU,#CBF3D2
20050216,CHO VAY UU DAI KH XNK GOI 100TR USD 2017,20,CHO VAY,2005,CHO VAY TAI TRO THUONG MAI,200502,CHO VAY TAI TRO XUAT KHAU,#CBF3D2
20050299,DUMMY_CHO VAY TAI TRO XUAT KHAU,20,CHO VAY,2005,CHO VAY TAI TRO THUONG MAI,200502,CHO VAY TAI TRO XUAT KHAU,#CBF3D2
20050399,DUMMY_CHO VAY TAI TRO THUONG MAI,20,CHO VAY,2005,CHO VAY TAI TRO THUONG MAI,200503,DUMMY_CHO VAY TAI TRO THUONG MAI_L4,#CBF3D2
20060201,CHO VAY UNG TRUOC TIEN BAN CHUNG KHOAN,20,CHO VAY,2006,CHO VAY KINH DOANH CHUNG KHOAN,200602,CHO VAY UNG TRUOC TIEN BAN CHUNG KHOAN_L4,#CBF3D2
20060302,CHO VAY CBCNV MUA CP LAN DAU TAI CAC DNNN CPH,20,CHO VAY,2006,CHO VAY KINH DOANH CHUNG KHOAN,200603,CHO VAY CAM CO CHUNG KHOAN,#CBF3D2
20060303,CHO VAY MUA CO PHIEU BIDV IPO,20,CHO VAY,2006,CHO VAY KINH DOANH CHUNG KHOAN,200603,CHO VAY CAM CO CHUNG KHOAN,#CBF3D2
20060304,CHO VAY CAM CO CHUNG KHOAN KHAC,20,CHO VAY,2006,CHO VAY KINH DOANH CHUNG KHOAN,200603,CHO VAY CAM CO CHUNG KHOAN,#CBF3D2
20060399,DUMMY_CHO VAY CAM CO CHUNG KHOAN,20,CHO VAY,2006,CHO VAY KINH DOANH CHUNG KHOAN,200603,CHO VAY CAM CO CHUNG KHOAN,#CBF3D2
20060401,CHO VAY KD CK DAM BAO BANG TG KH TAI BIDV,20,CHO VAY,2006,CHO VAY KINH DOANH CHUNG KHOAN,200604,CHO VAY KD CHUNG KHOAN DAM BAO 100% BANG TIEN GUI_L4,#CBF3D2
20060601,CHO VAY KINH DOANH CHUNG KHOAN KHAC,20,CHO VAY,2006,CHO VAY KINH DOANH CHUNG KHOAN,200606,CHO VAY KINH DOANH CHUNG KHOAN KHAC_L4,#CBF3D2
20060602,CHO VAY MERGIN CHUNG KHOAN,20,CHO VAY,2006,CHO VAY KINH DOANH CHUNG KHOAN,200606,CHO VAY KINH DOANH CHUNG KHOAN KHAC_L4,#CBF3D2
20060699,DUMMY_CHO VAY KINH DOANH CHUNG KHOAN KHAC,20,CHO VAY,2006,CHO VAY KINH DOANH CHUNG KHOAN,200606,CHO VAY KINH DOANH CHUNG KHOAN KHAC_L4,#CBF3D2
20060799,DUMMY_CHO VAY KINH DOANH CHUNG KHOAN,20,CHO VAY,2006,CHO VAY KINH DOANH CHUNG KHOAN,200607,DUMMY_CHO VAY KINH DOANH CHUNG KHOAN_L4,#CBF3D2
20070101,CHO VAY TU NGUON UY THAC WORLD BANK,20,CHO VAY,2007,CHO VAY TU NGUON VON UY THAC CHIU RUI RO,200701,CHO VAY TU NGUON VON UY THAC CHIU RUI RO_L4,#CBF3D2
20070102,CHO VAY TU NGUON UY THAC ADB,20,CHO VAY,2007,CHO VAY TU NGUON VON UY THAC CHIU RUI RO,200701,CHO VAY TU NGUON VON UY THAC CHIU RUI RO_L4,#CBF3D2
20070105,CHO VAY TU NGUON UY THAC NIB,20,CHO VAY,2007,CHO VAY TU NGUON VON UY THAC CHIU RUI RO,200701,CHO VAY TU NGUON VON UY THAC CHIU RUI RO_L4,#CBF3D2
20070112,CHO VAY TU NGUON VON UY THAC RR KHAC,20,CHO VAY,2007,CHO VAY TU NGUON VON UY THAC CHIU RUI RO,200701,CHO VAY TU NGUON VON UY THAC CHIU RUI RO_L4,#CBF3D2
20070199,DUMMY_CHO VAY TU NGUON VON UY THAC CHIU RR,20,CHO VAY,2007,CHO VAY TU NGUON VON UY THAC CHIU RUI RO,200701,CHO VAY TU NGUON VON UY THAC CHIU RUI RO_L4,#CBF3D2
20080101,CHO VAY CHI DINH,20,CHO VAY,2008,CHO VAY DAC BIET,200801,CHO VAY CHI DINH_L4,#CBF3D2
20080201,CHO VAY KE HOACH NHA NUOC,20,CHO VAY,2008,CHO VAY DAC BIET,200802,CHO VAY KE HOACH NHA NUOC_L4,#CBF3D2
20080301,CHO VAY DAC BIET KHAC,20,CHO VAY,2008,CHO VAY DAC BIET,200803,CHO VAY DAC BIET KHAC_L4,#CBF3D2
20080302,CHO VAY TU NGUON VON UT CUA TCKT TRONG NUOC KCRR,20,CHO VAY,2008,CHO VAY DAC BIET,200803,CHO VAY DAC BIET KHAC_L4,#CBF3D2
20080303,CHO VAY TU NGUON VON UT CUA TCTD TRONG NUOC KCRR,20,CHO VAY,2008,CHO VAY DAC BIET,200803,CHO VAY DAC BIET KHAC_L4,#CBF3D2
20080304,CHO VAY TU NGUON VON UT CUA CHINH PHU KCRR,20,CHO VAY,2008,CHO VAY DAC BIET,200803,CHO VAY DAC BIET KHAC_L4,#CBF3D2
20080305,CHO VAY NGHIEP VU NHDL KCRR,20,CHO VAY,2008,CHO VAY DAC BIET,200803,CHO VAY DAC BIET KHAC_L4,#CBF3D2
20080306,NO TON DONG NHOM II THEO QD149,20,CHO VAY,2008,CHO VAY DAC BIET,200803,CHO VAY DAC BIET KHAC_L4,#CBF3D2
20080307,NO DA XU LY NHAN BAN GIAO TU MHB,20,CHO VAY,2008,CHO VAY DAC BIET,200803,CHO VAY DAC BIET KHAC_L4,#CBF3D2
20080399,DUMMY_CHO VAY DAC BIET KHAC,20,CHO VAY,2008,CHO VAY DAC BIET,200803,CHO VAY DAC BIET KHAC_L4,#CBF3D2
20090105,CHO VAY CHINH PHU CPC DA CAU LONG BINH CHREYTHOM,20,CHO VAY,2008,CHO VAY DAC BIET,200804,CHO VAY CHINH PHU NUOC NGOAI_L4,#CBF3D2
20090106,CHO VAY CHINH PHU LAO DA DUONG GIAO THONG TINH HUAPHAN,20,CHO VAY,2008,CHO VAY DAC BIET,200804,CHO VAY CHINH PHU NUOC NGOAI_L4,#CBF3D2
20080499,DUMMY_CHO VAY CHINH PHU NUOC NGOAI,20,CHO VAY,2008,CHO VAY DAC BIET,200804,CHO VAY CHINH PHU NUOC NGOAI_L4,#CBF3D2
20080599,DUMMY_CHO VAY DAC BIET,20,CHO VAY,2008,CHO VAY DAC BIET,200805,DUMMY_CHO VAY DAC BIET_L4,#CBF3D2
20090101,CHO VAY KH DCTC KHONG PHAI TCTD,20,CHO VAY,2009,CHO VAY DCTC,200901,CHO VAY DCTC_L4,#CBF3D2
20090104,CHO VAY KHAC_DCTC,20,CHO VAY,2009,CHO VAY DCTC,200901,CHO VAY DCTC_L4,#CBF3D2
20090199,DUMMY_CHO VAY DCTC,20,CHO VAY,2009,CHO VAY DCTC,200901,CHO VAY DCTC_L4,#CBF3D2
20100101,TRAI PHIEU SAN SANG DE BAN,20,CHO VAY,2010,DAU TU TRAI PHIEU DN,201001,TRAI PHIEU SAN SANG DE BAN_L4,#CBF3D2
20100201,TRAI PHIEU GIU DEN NGAY DAO HAN,20,CHO VAY,2010,DAU TU TRAI PHIEU DN,201002,TRAI PHIEU GIU DEN NGAY DAO HAN_L4,#CBF3D2
20100399,DUMMY_DAU TU TRAI PHIEU DN,20,CHO VAY,2010,DAU TU TRAI PHIEU DN,201003,DUMMY_DAU TU TRAI PHIEU DN_L4,#CBF3D2
20110101,CHO VAY KHAC,20,CHO VAY,2011,CHO VAY KHAC_L3,201101,CHO VAY KHAC_L4,#CBF3D2
20120101,CHO VAY THAU CHI,20,CHO VAY,2012,CHO VAY THAU CHI_L3,201201,CHO VAY THAU CHI_L4,#CBF3D2
20120102,CHO VAY THAU CHI CAM CO KHAC,20,CHO VAY,2012,CHO VAY THAU CHI_L3,201201,CHO VAY THAU CHI_L4,#CBF3D2
20120103,CHO VAY THAU CHI TIEU DUNG KHONG CO TSDB,20,CHO VAY,2012,CHO VAY THAU CHI_L3,201201,CHO VAY THAU CHI_L4,#CBF3D2
20120104,CHO VAY THAU CHI TIEU DUNG DAM BAO BANG BDS,20,CHO VAY,2012,CHO VAY THAU CHI_L3,201201,CHO VAY THAU CHI_L4,#CBF3D2
20120105,CHO VAY THAU CHI SXKD,20,CHO VAY,2012,CHO VAY THAU CHI_L3,201201,CHO VAY THAU CHI_L4,#CBF3D2
20120106,CHO VAY THAU CHI KHAC,20,CHO VAY,2012,CHO VAY THAU CHI_L3,201201,CHO VAY THAU CHI_L4,#CBF3D2
20120107,CHO VAY THAU CHI CAM CO ONLINE,20,CHO VAY,2012,CHO VAY THAU CHI_L3,201201,CHO VAY THAU CHI_L4,#CBF3D2
20120108,CHO VAY QUICKLOAN,20,CHO VAY,2012,CHO VAY THAU CHI_L3,201201,CHO VAY THAU CHI_L4,#CBF3D2
20120399,DUMMY_CHO VAY THAU CHI,20,CHO VAY,2012,CHO VAY THAU CHI_L3,201203,DUMMY_CHO VAY THAU CHI_L4,#CBF3D2
20130199,DUMMY_CHO VAY,20,CHO VAY,2013,DUMMY_CHO VAY_L3,201301,DUMMY_CHO VAY_L4,#CBF3D2
21010101,TIEN GUI THANH TOAN THONG THUONG,21,TIEN GUI VA CAC CONG CU NO,2101,TIEN GUI KHONG KY HAN,210101,TIEN GUI KKH THONG THUONG,#FFE5B4
21010103,TIEN GUI KY QUY THONG THUONG,21,TIEN GUI VA CAC CONG CU NO,2101,TIEN GUI KHONG KY HAN,210101,TIEN GUI KKH THONG THUONG,#FFE5B4
21010110,TIEN GUI THANH TOAN GOI EKYC,21,TIEN GUI VA CAC CONG CU NO,2101,TIEN GUI KHONG KY HAN,210101,TIEN GUI KKH THONG THUONG,#FFE5B4
21010111,TG TTDV BDG QNINH,21,TIEN GUI VA CAC CONG CU NO,2101,TIEN GUI KHONG KY HAN,210101,TIEN GUI KKH THONG THUONG,#FFE5B4
21010128,TG CUC DANG KIEM,21,TIEN GUI VA CAC CONG CU NO,2101,TIEN GUI KHONG KY HAN,210101,TIEN GUI KKH THONG THUONG,#FFE5B4
21010129,TG KHONG LAI POS NSNN,21,TIEN GUI VA CAC CONG CU NO,2101,TIEN GUI KHONG KY HAN,210101,TIEN GUI KKH THONG THUONG,#FFE5B4
21010199,DUMMY_TIEN GUI THANH TOAN,21,TIEN GUI VA CAC CONG CU NO,2101,TIEN GUI KHONG KY HAN,210101,TIEN GUI KKH THONG THUONG,#FFE5B4
21010102,TIEN GUI KINH DOANH CHUNG KHOAN,21,TIEN GUI VA CAC CONG CU NO,2101,TIEN GUI KHONG KY HAN,210104,TIEN GUI KKH DAC THU,#FFE5B4
21010104,TIEN GUI VON CHUYEN DUNG,21,TIEN GUI VA CAC CONG CU NO,2101,TIEN GUI KHONG KY HAN,210104,TIEN GUI KKH DAC THU,#FFE5B4
21010105,TIEN GUI THANH TOAN BU TRU MASTER CARD,21,TIEN GUI VA CAC CONG CU NO,2101,TIEN GUI KHONG KY HAN,210104,TIEN GUI KKH DAC THU,#FFE5B4
21010106,TIEN GUI THANH TOAN KHONG TRA LAI,21,TIEN GUI VA CAC CONG CU NO,2101,TIEN GUI KHONG KY HAN,210104,TIEN GUI KKH DAC THU,#FFE5B4
21010107,TIEN GUI KHO BAC NHA NUOC,21,TIEN GUI VA CAC CONG CU NO,2101,TIEN GUI KHONG KY HAN,210104,TIEN GUI KKH DAC THU,#FFE5B4
21010108,TIEN GUI NOP THUE DIEN TU,21,TIEN GUI VA CAC CONG CU NO,2101,TIEN GUI KHONG KY HAN,210104,TIEN GUI KKH DAC THU,#FFE5B4
21010109,TIEN GUI CHUYEN DUNG LAM TRUNG GIAN THANH TOAN,21,TIEN GUI VA CAC CONG CU NO,2101,TIEN GUI KHONG KY HAN,210104,TIEN GUI KKH DAC THU,#FFE5B4
21010112,TIEN GUI KY QUY GIAO DICH HOP DONG HANG HOA TUONG LAI,21,TIEN GUI VA CAC CONG CU NO,2101,TIEN GUI KHONG KY HAN,210104,TIEN GUI KKH DAC THU,#FFE5B4
21010113,TIEN GUI TCTD THAM GIA BANKNET,21,TIEN GUI VA CAC CONG CU NO,2101,TIEN GUI KHONG KY HAN,210104,TIEN GUI KKH DAC THU,#FFE5B4
21010114,TIEN GUI THANH TOAN BU TRU GIAO DICH CHUNG KHOAN,21,TIEN GUI VA CAC CONG CU NO,2101,TIEN GUI KHONG KY HAN,210104,TIEN GUI KKH DAC THU,#FFE5B4
21010115,TAI KHOAN TRUNG GIAN BANKPLUS,21,TIEN GUI VA CAC CONG CU NO,2101,TIEN GUI KHONG KY HAN,210104,TIEN GUI KKH DAC THU,#FFE5B4
21010116,TIEN GUI CAM CO,21,TIEN GUI VA CAC CONG CU NO,2101,TIEN GUI KHONG KY HAN,210104,TIEN GUI KKH DAC THU,#FFE5B4
21010117,TIEN GUI HKD,21,TIEN GUI VA CAC CONG CU NO,2101,TIEN GUI KHONG KY HAN,210104,TIEN GUI KKH DAC THU,#FFE5B4
21010118,TIEN GUI TICH LUY KIEU HOI,21,TIEN GUI VA CAC CONG CU NO,2101,TIEN GUI KHONG KY HAN,210104,TIEN GUI KKH DAC THU,#FFE5B4
21010119,TIEN GUI THANH TOAN DAC THU KHAC,21,TIEN GUI VA CAC CONG CU NO,2101,TIEN GUI KHONG KY HAN,210104,TIEN GUI KKH DAC THU,#FFE5B4
21010120,TIEN GUI DAC THU DANH CHO VINACOMIN,21,TIEN GUI VA CAC CONG CU NO,2101,TIEN GUI KHONG KY HAN,210104,TIEN GUI KKH DAC THU,#FFE5B4
21010121,TIEN GUI NGUON VON UY THAC NUOC NGOAI,21,TIEN GUI VA CAC CONG CU NO,2101,TIEN GUI KHONG KY HAN,210104,TIEN GUI KKH DAC THU,#FFE5B4
21010122,TIEN GUI KY QUY DAC THU KKH,21,TIEN GUI VA CAC CONG CU NO,2101,TIEN GUI KHONG KY HAN,210104,TIEN GUI KKH DAC THU,#FFE5B4
21010123,TIEN GUI THANH TOAN QUAN LY THAU CHI,21,TIEN GUI VA CAC CONG CU NO,2101,TIEN GUI KHONG KY HAN,210104,TIEN GUI KKH DAC THU,#FFE5B4
21010124,TIEN GUI TT THONG THUONG_THE GHI NO ND,21,TIEN GUI VA CAC CONG CU NO,2101,TIEN GUI KHONG KY HAN,210104,TIEN GUI KKH DAC THU,#FFE5B4
21010125,TIEN GUI THANH TOAN DAC THU CHO BQL CT NHA O CONG SO VA BQT TOA NHA CHUNG CU,21,TIEN GUI VA CAC CONG CU NO,2101,TIEN GUI KHONG KY HAN,210104,TIEN GUI KKH DAC THU,#FFE5B4
21010126,TIEN GUI THANH TOAN BO TAI CHINH,21,TIEN GUI VA CAC CONG CU NO,2101,TIEN GUI KHONG KY HAN,210104,TIEN GUI KKH DAC THU,#FFE5B4
21010127,TIEN GUI THANH TOAN NGAN HANG NHA NUOC,21,TIEN GUI VA CAC CONG CU NO,2101,TIEN GUI KHONG KY HAN,210104,TIEN GUI KKH DAC THU,#FFE5B4
21010499,DUMMY_TIEN GUI KKH DAC THU,21,TIEN GUI VA CAC CONG CU NO,2101,TIEN GUI KHONG KY HAN,210104,TIEN GUI KKH DAC THU,#FFE5B4
21010201,TIEN GUI TIET KIEM KHONG KY HAN,21,TIEN GUI VA CAC CONG CU NO,2101,TIEN GUI KHONG KY HAN,210102,TIEN GUI TIET KIEM KHONG KY HAN_L4,#FFE5B4
21010399,DUMMY_TIEN GUI KHONG KY HAN,21,TIEN GUI VA CAC CONG CU NO,2101,TIEN GUI KHONG KY HAN,210103,DUMMY_TIEN GUI KHONG KY HAN_L4,#FFE5B4
21020101,TIEN GUI CO KY HAN THONG THUONG,21,TIEN GUI VA CAC CONG CU NO,2102,TIEN GUI CO KY HAN,210201,TIEN GUI CO KY HAN THONG THUONG_L4,#FFE5B4
21020103,TIEN GUI CO KY HAN KHAC (SP NGUNG TRIEN KHAI CON SO DU),21,TIEN GUI VA CAC CONG CU NO,2102,TIEN GUI CO KY HAN,210201,TIEN GUI CO KY HAN THONG THUONG_L4,#FFE5B4
21020104,TIEN GUI KY QUY DAC THU CKH,21,TIEN GUI VA CAC CONG CU NO,2102,TIEN GUI CO KY HAN,210201,TIEN GUI CO KY HAN THONG THUONG_L4,#FFE5B4
21020105,TIEN GUI CO KY HAN CAP BU,21,TIEN GUI VA CAC CONG CU NO,2102,TIEN GUI CO KY HAN,210201,TIEN GUI CO KY HAN THONG THUONG_L4,#FFE5B4
21020106,TIEN GUI NHU Y CAP BU,21,TIEN GUI VA CAC CONG CU NO,2102,TIEN GUI CO KY HAN,210201,TIEN GUI CO KY HAN THONG THUONG_L4,#FFE5B4
21020199,DUMMY_TIEN GUI CO KY HAN THONG THUONG,21,TIEN GUI VA CAC CONG CU NO,2102,TIEN GUI CO KY HAN,210201,TIEN GUI CO KY HAN THONG THUONG_L4,#FFE5B4
21020201,TIEN GUI DAC THU DANH CHO VALC,21,TIEN GUI VA CAC CONG CU NO,2102,TIEN GUI CO KY HAN,210202,TIEN GUI CO KY HAN DAC THU,#FFE5B4
21020202,TIEN GUI NHU Y,21,TIEN GUI VA CAC CONG CU NO,2102,TIEN GUI CO KY HAN,210202,TIEN GUI CO KY HAN DAC THU,#FFE5B4
21020203,TIEN GUI DAC THU DANH CHO BHXH,21,TIEN GUI VA CAC CONG CU NO,2102,TIEN GUI CO KY HAN,210202,TIEN GUI CO KY HAN DAC THU,#FFE5B4
21020204,TIEN GUI DAC THU DANH CHO CONG TY XO SO,21,TIEN GUI VA CAC CONG CU NO,2102,TIEN GUI CO KY HAN,210202,TIEN GUI CO KY HAN DAC THU,#FFE5B4
21020205,TIEN GUI TICH LUY TU DONG,21,TIEN GUI VA CAC CONG CU NO,2102,TIEN GUI CO KY HAN,210202,TIEN GUI CO KY HAN DAC THU,#FFE5B4
21020206,TIEN GUI DAC THU DANH CHO QUY TICH LUY,21,TIEN GUI VA CAC CONG CU NO,2102,TIEN GUI CO KY HAN,210202,TIEN GUI CO KY HAN DAC THU,#FFE5B4
21020207,TIEN GUI QUYEN CHON,21,TIEN GUI VA CAC CONG CU NO,2102,TIEN GUI CO KY HAN,210202,TIEN GUI CO KY HAN DAC THU,#FFE5B4
21020208,TIEN GUI CA NHAN XUAT KHAU LAO DONG,21,TIEN GUI VA CAC CONG CU NO,2102,TIEN GUI CO KY HAN,210202,TIEN GUI CO KY HAN DAC THU,#FFE5B4
21020209,TIEN GUI CKH DAC THU CHO BQL CT NHA O CONG SO VA BQT TOA NHA CHUNG CU,21,TIEN GUI VA CAC CONG CU NO,2102,TIEN GUI CO KY HAN,210202,TIEN GUI CO KY HAN DAC THU,#FFE5B4
21020210,TIEN GUI NGOAI TE DAM BAO CHO GOI VAY UU DAI,21,TIEN GUI VA CAC CONG CU NO,2102,TIEN GUI CO KY HAN,210202,TIEN GUI CO KY HAN DAC THU,#FFE5B4
21020211,TIEN GUI CKH KHO BAC NHA NUOC,21,TIEN GUI VA CAC CONG CU NO,2102,TIEN GUI CO KY HAN,210202,TIEN GUI CO KY HAN DAC THU,#FFE5B4
21020212,TIEN GUI DAU TU LINH HOAT,21,TIEN GUI VA CAC CONG CU NO,2102,TIEN GUI CO KY HAN,210202,TIEN GUI CO KY HAN DAC THU,#FFE5B4
21020213,TG CKH NGUON VON UY THAC NUOC NGOAI,21,TIEN GUI VA CAC CONG CU NO,2102,TIEN GUI CO KY HAN,210202,TIEN GUI CO KY HAN DAC THU,#FFE5B4
21020214,TG CKH DAC THU KHAC,21,TIEN GUI VA CAC CONG CU NO,2102,TIEN GUI CO KY HAN,210202,TIEN GUI CO KY HAN DAC THU,#FFE5B4
21020215,TIEN GUI CKH BO TAI CHINH,21,TIEN GUI VA CAC CONG CU NO,2102,TIEN GUI CO KY HAN,210202,TIEN GUI CO KY HAN DAC THU,#FFE5B4
21020216,TIEN GUI DAC THU DANH CHO VP TINH UY,21,TIEN GUI VA CAC CONG CU NO,2102,TIEN GUI CO KY HAN,210202,TIEN GUI CO KY HAN DAC THU,#FFE5B4
21020299,DUMMY_TIEN GUI CO KY HAN DAC THU,21,TIEN GUI VA CAC CONG CU NO,2102,TIEN GUI CO KY HAN,210202,TIEN GUI CO KY HAN DAC THU,#FFE5B4
21020301,TIET KIEM CO KY HAN LAI SUAT CO DINH,21,TIEN GUI VA CAC CONG CU NO,2102,TIEN GUI CO KY HAN,210203,TIEN GUI TIET KIEM CO KY HAN,#FFE5B4
21020303,TIET KIEM CO KY HAN RUT GOC LINH HOAT,21,TIEN GUI VA CAC CONG CU NO,2102,TIEN GUI CO KY HAN,210203,TIEN GUI TIET KIEM CO KY HAN,#FFE5B4
21020308,TIET KIEM RUT DAN,21,TIEN GUI VA CAC CONG CU NO,2102,TIEN GUI CO KY HAN,210203,TIEN GUI TIET KIEM CO KY HAN,#FFE5B4
21020312,TIEN GUI DANH CHO KHACH HANG QUAN TRONG,21,TIEN GUI VA CAC CONG CU NO,2102,TIEN GUI CO KY HAN,210203,TIEN GUI TIET KIEM CO KY HAN,#FFE5B4
21020317,TIET KIEM CKH LAI SUAT BAC THANG THEO SO DU,21,TIEN GUI VA CAC CONG CU NO,2102,TIEN GUI CO KY HAN,210203,TIEN GUI TIET KIEM CO KY HAN,#FFE5B4
21020318,TIEN GUI TIET KIEM CO KY HAN CAP BU,21,TIEN GUI VA CAC CONG CU NO,2102,TIEN GUI CO KY HAN,210203,TIEN GUI TIET KIEM CO KY HAN,#FFE5B4
21020319,TIEN GUI TICH LUY MUA NHA,21,TIEN GUI VA CAC CONG CU NO,2102,TIEN GUI CO KY HAN,210203,TIEN GUI TIET KIEM CO KY HAN,#FFE5B4
21020399,DUMMY_TG TIET KIEM CO KY HAN,21,TIEN GUI VA CAC CONG CU NO,2102,TIEN GUI CO KY HAN,210203,TIEN GUI TIET KIEM CO KY HAN,#FFE5B4
21020499,DUMMY_TIEN GUI CO KY HAN,21,TIEN GUI VA CAC CONG CU NO,2102,TIEN GUI CO KY HAN,210204,DUMMY_TIEN GUI CO KY HAN_L4,#FFE5B4
21020309,TIEN GUI TIET KIEM BAO LOC,21,TIEN GUI VA CAC CONG CU NO,2102,TIEN GUI CO KY HAN,210205,TIEN GUI TIET KIEM CKH DAC THU,#FFE5B4
21020310,TIEN GUI DAI LY VE SO,21,TIEN GUI VA CAC CONG CU NO,2102,TIEN GUI CO KY HAN,210205,TIEN GUI TIET KIEM CKH DAC THU,#FFE5B4
